id;quantity;total_price;product_id;cart_id
67271;11211.53;0.40;11505;9516
67272;7932.23;0.79;11831;11151
67273;10100.2;1.16;11001;10751
67274;5653.21;8.34;5690;11341
67275;5456.68;0.72;4200;3402
67276;1504.77;0.68;13638;6435
67277;226.82;8.60;2481;5350
67278;506.45;4.98;19026;7824
67279;11472.44;0.32;6049;7950
67280;2924.84;4.48;2944;7239
67281;10791.24;5.08;12507;7359
67282;9692.34;2.61;14165;4297
67283;10311.65;8.13;11204;8127
67284;7477.96;2.74;2811;159
67285;6891.71;7.38;1303;973
67286;7338.39;9.88;18493;10678
67287;7125.17;3.25;4308;1255
67288;11490.96;8.59;14801;6944
67289;6267.02;9.95;13432;6756
67290;11382.13;7.07;6704;9363
67291;2439.87;7.08;2714;4740
67292;3807.41;9.51;14048;7241
67293;7600.77;3.79;13883;7500
67294;7623.37;6.64;5337;6766
67295;10822.61;2.99;12097;11555
67296;1313.93;5.99;18341;11737
67297;6145.48;7.34;7768;1766
67298;7964.27;3.00;2438;11953
67299;9685.9;4.93;12479;3542
67300;11435.01;4.53;11239;6222
67301;9367.53;5.96;408;8688
67302;6843.71;4.35;8466;7444
67303;1260.19;0.57;15562;8347
67304;6037.62;4.49;6782;7875
67305;9100.81;4.29;7849;8220
67306;10712.04;8.01;12600;9551
67307;9897.79;3.93;7819;7390
67308;5901.86;2.34;12837;1943
67309;7642.44;5.66;19239;5513
67310;6784.89;1.02;12601;6213
67311;8185.52;7.22;16908;1721
67312;8317.47;9.99;15340;11359
67313;3698.86;0.12;19571;6479
67314;3232.5;4.92;19939;9807
67315;10324.71;3.18;16651;9483
67316;4895.13;9.53;949;273
67317;6044.74;1.08;11291;4092
67318;10336.03;0.19;7215;9204
67319;11410.53;6.92;6630;10180
67320;9705.03;0.05;4339;10434
67321;5961.0;3.02;15020;930
67322;5640.43;2.44;1043;7561
67323;11023.18;5.12;2047;9530
67324;1144.58;1.68;11206;3123
67325;11372.05;7.26;2350;48
67326;8562.15;1.04;10087;8343
67327;11585.9;4.88;2251;7768
67328;3978.14;7.40;6015;2596
67329;8898.35;3.27;2101;5737
67330;4534.98;2.08;19351;8070
67331;5941.11;4.81;2386;8518
67332;268.17;5.59;2904;6267
67333;4693.01;0.84;9216;2557
67334;6837.19;8.52;297;5198
67335;7578.29;7.27;1148;5038
67336;6410.86;2.61;9692;7378
67337;1710.89;9.40;5873;4696
67338;6425.39;1.01;8643;3151
67339;6255.5;4.37;1624;1756
67340;1006.6;6.62;14224;10175
67341;11033.21;8.50;12765;1369
67342;9089.38;5.14;3917;7468
67343;947.97;7.17;47;11419
67344;10837.39;3.76;3354;9648
67345;849.12;5.94;4979;2852
67346;77.56;2.48;14071;2320
67347;3570.33;3.71;19063;1295
67348;11341.28;5.43;12871;7374
67349;9012.88;3.68;5842;11469
67350;1871.71;2.08;12554;5776
67351;6349.82;3.48;3145;7263
67352;9297.79;3.65;2609;3074
67353;7362.14;4.37;17821;2077
67354;11753.44;4.66;6561;2811
67355;11499.58;5.36;12155;1590
67356;7443.49;4.67;3700;4251
67357;4130.98;8.59;9314;8758
67358;10577.52;0.52;7864;8621
67359;493.44;1.75;13069;798
67360;9365.67;0.57;7949;9970
67361;8617.41;6.55;17513;7331
67362;5065.62;7.96;4720;9773
67363;986.48;1.67;7758;11961
67364;4535.72;5.27;5977;5855
67365;3430.42;5.98;8355;570
67366;9884.01;2.15;24;9946
67367;6498.31;2.41;1916;4097
67368;9118.33;3.29;12207;6744
67369;4656.16;6.15;10196;7932
67370;4972.28;8.56;6020;8106
67371;3302.7;2.60;9503;10830
67372;2168.69;7.08;16808;7043
67373;413.46;8.09;10354;3997
67374;2116.44;8.71;10288;5226
67375;6773.66;6.87;5332;4458
67376;6001.55;3.01;10128;8124
67377;696.14;6.57;16741;2834
67378;9534.24;6.18;15971;689
67379;8749.2;3.72;4205;6349
67380;1669.45;9.85;5718;2650
67381;6426.45;6.56;3666;5529
67382;2664.35;1.99;13308;118
67383;10473.2;7.00;11086;395
67384;11532.2;9.90;7384;1565
67385;119.54;6.20;12497;7797
67386;11352.16;6.25;2476;5117
67387;9223.53;0.74;13747;9059
67388;8791.45;0.08;6202;8970
67389;3297.41;1.26;6025;6238
67390;6081.39;5.73;17997;6625
67391;1551.28;2.94;10988;4060
67392;9359.6;7.82;14159;1889
67393;4222.04;0.93;15166;6015
67394;5359.11;4.79;3435;11802
67395;7281.92;1.07;4925;193
67396;10675.32;1.43;17840;9793
67397;970.95;5.73;3538;2144
67398;2378.83;2.27;5705;7760
67399;1146.23;9.75;12313;3046
67400;4675.09;8.65;16630;4594
67401;5781.06;7.93;8964;8736
67402;3370.27;9.84;7748;6009
67403;7212.97;5.66;14517;6012
67404;3018.34;3.48;16349;362
67405;8403.45;5.04;4131;1380
67406;2099.61;7.33;16660;2219
67407;7665.58;1.61;10394;4038
67408;10890.3;5.10;1097;11670
67409;6751.42;6.05;11333;4011
67410;8093.94;6.57;8543;11881
67411;4402.2;2.76;885;2917
67412;6837.01;4.65;14058;8004
67413;3039.6;1.12;11406;1323
67414;11311.66;2.80;15618;2167
67415;9503.81;4.85;10493;4454
67416;3840.13;5.47;2626;179
67417;7088.67;2.75;16102;10739
67418;11804.17;2.84;164;274
67419;4152.36;9.12;16553;4819
67420;198.1;2.80;9014;3890
67421;5428.25;8.90;19805;8137
67422;4123.05;6.45;7561;1133
67423;2036.9;2.12;19090;3361
67424;10441.55;2.44;1974;7248
67425;10178.72;5.72;4389;10470
67426;11268.82;0.79;4616;1320
67427;10069.17;3.29;17540;1408
67428;1106.64;2.73;6627;7176
67429;726.32;3.87;12704;5036
67430;4814.53;8.55;15734;8636
67431;4533.09;1.62;15554;7136
67432;4243.56;6.74;10208;11754
67433;6763.98;3.11;13883;2375
67434;2415.85;8.60;17220;8155
67435;1882.71;1.39;9588;4886
67436;9355.65;8.01;11002;1205
67437;5049.25;3.60;10959;9713
67438;6175.06;5.52;13015;3162
67439;9589.75;2.21;13910;6537
67440;1733.28;7.70;4374;1773
67441;4941.59;1.01;3989;2734
67442;10591.31;6.53;887;8599
67443;5359.49;9.64;16351;2112
67444;10459.86;7.66;1228;8540
67445;1109.43;3.09;1937;5284
67446;6877.5;2.21;2829;6550
67447;529.57;7.00;6546;10946
67448;981.39;0.77;11001;7209
67449;10563.1;9.93;10939;11510
67450;10594.11;5.96;12052;8951
67451;3420.38;0.25;11828;8713
67452;447.65;6.30;508;450
67453;10447.85;6.85;16279;8161
67454;584.09;0.58;16038;11983
67455;1823.61;2.34;6480;9233
67456;2104.19;1.26;15817;11323
67457;6302.65;4.16;5741;5962
67458;1991.41;9.85;8410;6250
67459;5482.92;4.62;7965;2371
67460;5000.42;0.57;16418;9888
67461;3549.07;4.96;17383;8030
67462;4978.64;4.92;18314;10435
67463;11865.28;2.71;9769;3060
67464;5929.41;4.14;19439;2060
67465;10684.66;0.17;7338;8978
67466;6702.03;8.64;17539;7806
67467;2434.94;1.56;14595;2292
67468;9948.2;5.63;1277;1301
67469;10598.15;8.61;13100;3375
67470;1273.16;0.24;12792;5142
67471;4985.23;9.02;9876;409
67472;530.51;7.76;75;1410
67473;9413.41;0.28;18292;2645
67474;9797.62;3.98;6302;11056
67475;9464.02;7.61;5145;5577
67476;6488.84;3.92;8246;6938
67477;721.36;1.78;17054;3091
67478;1621.31;0.42;10991;9381
67479;9090.24;7.80;1515;4136
67480;932.78;8.84;6715;7500
67481;5096.96;3.86;5109;11834
67482;2450.56;7.38;17840;2859
67483;10488.12;5.79;7319;9046
67484;11024.86;6.78;11951;766
67485;8753.35;0.90;7793;11915
67486;3975.26;7.15;3474;1248
67487;4608.73;1.96;13452;3470
67488;5418.72;2.42;14063;5875
67489;8767.8;6.04;15277;7180
67490;3037.45;6.08;16555;9070
67491;8610.04;6.47;11371;3719
67492;9483.64;0.72;13619;869
67493;8144.23;5.88;12206;1010
67494;5250.96;7.30;2884;4826
67495;5926.32;8.40;3906;6914
67496;9174.96;7.00;466;3843
67497;9213.9;5.53;2663;6052
67498;2666.57;1.81;11570;8815
67499;1545.61;6.76;11937;7195
67500;5399.56;9.75;16957;6867
67501;5531.03;1.86;1913;10188
67502;8694.93;4.74;4809;8312
67503;10177.28;1.66;19621;7211
67504;8709.25;4.09;1994;4769
67505;2751.41;9.06;28;10794
67506;2370.28;6.31;2422;8508
67507;5704.59;9.71;18027;7576
67508;7228.75;8.64;6695;2003
67509;3432.84;7.38;17421;6051
67510;3383.27;0.77;15498;1224
67511;237.99;0.46;4574;11175
67512;8833.76;0.83;4714;10723
67513;11025.96;3.37;10152;8506
67514;5866.41;0.92;338;7053
67515;8312.37;5.63;14599;3980
67516;4200.97;8.51;8402;9467
67517;11155.85;1.11;6483;3287
67518;5828.13;3.41;18138;4629
67519;612.49;8.95;11584;4842
67520;2851.45;4.16;9400;8113
67521;1457.87;6.31;17353;5746
67522;5310.18;6.34;15135;8284
67523;318.34;2.70;17400;2027
67524;4242.09;9.80;19075;10758
67525;6648.54;2.59;13921;3185
67526;5287.32;4.30;16186;2057
67527;2492.39;7.30;16153;10875
67528;5134.5;7.04;15182;3180
67529;10656.87;6.07;2855;524
67530;6910.08;8.64;19118;10656
67531;2597.86;1.76;10643;2396
67532;1056.33;3.60;14567;3928
67533;3823.54;6.58;19122;2367
67534;6040.15;0.76;17073;86
67535;10127.04;5.47;14478;10318
67536;224.38;3.27;7014;1286
67537;10824.62;9.72;12789;4759
67538;10872.52;9.92;16969;10373
67539;2212.44;2.64;19164;10901
67540;11260.6;1.37;3771;8912
67541;9387.61;5.36;244;5511
67542;11984.78;7.38;10859;8168
67543;21.32;8.53;19155;2936
67544;8335.96;1.19;4479;1230
67545;2710.23;5.23;17217;9493
67546;7028.03;3.81;18398;6147
67547;10847.18;5.03;7964;7872
67548;9709.45;1.61;13881;6967
67549;3268.46;2.61;8179;641
67550;7119.8;2.55;7236;1369
67551;4748.38;5.66;14426;2759
67552;97.41;6.72;248;11220
67553;10252.02;8.05;18967;337
67554;3857.87;6.67;10627;544
67555;11524.53;1.89;7980;3189
67556;9481.67;8.37;15213;6776
67557;11571.73;2.49;14270;3665
67558;10394.37;6.16;3626;11642
67559;385.07;7.35;16510;10261
67560;8948.62;7.43;3325;8014
67561;464.06;4.48;8123;6875
67562;9637.3;1.26;2855;4251
67563;112.07;4.35;5927;2458
67564;1523.18;7.40;10550;10946
67565;2309.75;0.93;16013;8206
67566;5670.5;1.72;13875;1405
67567;5799.25;8.82;8555;6440
67568;905.82;1.54;19202;2342
67569;1767.22;9.14;7386;4376
67570;10830.7;9.73;1343;7415
67571;5997.77;8.08;15032;3699
67572;6636.48;2.29;11264;7097
67573;1728.03;1.88;1751;5405
67574;4555.56;5.15;17835;9471
67575;9262.55;1.41;13721;8494
67576;2978.53;8.14;4690;8725
67577;10029.56;0.42;6917;2104
67578;8741.22;7.95;19418;949
67579;2738.17;5.21;13998;8379
67580;11812.05;1.72;12312;3911
67581;2213.64;5.70;17584;10568
67582;8142.05;0.55;19846;2411
67583;856.73;7.52;18250;8218
67584;4988.35;8.85;3515;10968
67585;837.36;5.20;11148;4357
67586;7037.16;4.21;17304;6526
67587;319.88;4.49;6416;3159
67588;6777.81;3.84;13799;1106
67589;2754.24;3.66;9113;10790
67590;9936.54;5.58;5484;643
67591;5031.75;3.11;6485;9326
67592;5924.19;4.36;8356;1227
67593;11672.62;2.26;670;10353
67594;8682.01;4.88;18473;41
67595;1069.6;5.15;6045;4623
67596;3086.04;1.18;14968;5974
67597;178.84;3.74;19937;7712
67598;2418.95;3.62;18744;1915
67599;11424.22;1.38;16164;11646
67600;3057.25;1.31;17853;11276
67601;3584.52;2.74;2966;1766
67602;9531.33;8.22;10688;11249
67603;9671.34;4.10;16894;9260
67604;10003.57;9.41;2078;8611
67605;1677.29;8.99;14558;2405
67606;11670.01;7.76;16743;4702
67607;5028.69;1.49;3074;5675
67608;9656.48;3.02;7831;10991
67609;7973.33;4.46;15243;3066
67610;4889.2;5.75;10748;10959
67611;7315.99;6.37;12957;289
67612;7403.27;3.62;6175;1155
67613;10327.68;8.87;6305;2660
67614;7087.57;7.26;6772;5799
67615;902.29;9.62;11099;5484
67616;6586.67;8.05;9296;6751
67617;10977.02;0.51;3206;2342
67618;3666.43;3.61;19955;7826
67619;5934.77;3.93;10985;3138
67620;2350.55;9.72;52;10200
67621;3940.71;0.96;17346;9236
67622;94.43;9.51;2648;3860
67623;6019.47;2.81;10788;9281
67624;8578.62;9.17;18250;10315
67625;2566.52;6.79;15933;11804
67626;6679.64;4.78;2737;1985
67627;6226.29;3.48;11190;2328
67628;3621.08;2.18;7924;8665
67629;5156.01;9.17;15726;4026
67630;8069.86;0.18;8144;4668
67631;1700.59;4.69;17445;9408
67632;6687.75;5.57;1769;127
67633;1196.6;1.29;17863;7487
67634;10163.35;4.99;6717;6335
67635;8827.22;6.96;9800;11117
67636;6616.93;5.71;2031;6560
67637;9716.48;9.49;433;8641
67638;3717.22;4.78;6871;11048
67639;6260.81;2.15;19283;2257
67640;1162.57;4.26;2246;9950
67641;11191.21;9.70;17645;816
67642;10604.95;1.93;4118;1203
67643;5132.08;3.36;13873;5630
67644;3487.22;4.01;2364;8379
67645;7207.7;1.42;8719;991
67646;878.27;3.61;6716;9502
67647;11405.1;7.84;19190;3549
67648;5757.87;9.65;19313;9054
67649;4334.47;1.23;15383;9551
67650;2370.23;5.02;5640;2309
67651;4144.2;0.38;12432;7114
67652;466.55;6.11;11904;2755
67653;582.86;1.14;352;1151
67654;2104.07;8.11;17088;11090
67655;5630.09;2.33;17506;762
67656;1070.53;9.35;16608;171
67657;6425.1;6.49;11113;4944
67658;579.45;7.39;18290;2690
67659;11573.57;4.58;11261;9338
67660;2609.9;0.51;5258;5430
67661;2382.69;3.75;7827;5174
67662;3701.84;3.54;14711;6567
67663;10895.63;9.59;1023;5519
67664;7385.25;1.40;12491;5253
67665;1127.79;8.43;5456;7965
67666;2226.96;7.70;8669;1685
67667;4207.75;1.18;5795;6534
67668;9648.46;0.23;7629;11279
67669;1972.37;6.60;17736;3785
67670;9389.63;1.91;11341;9580
67671;10430.67;4.32;9632;7085
67672;1468.54;2.66;15076;8421
67673;907.05;5.73;8064;7984
67674;7992.08;1.13;11494;501
67675;7199.86;2.67;17821;132
67676;8566.68;1.45;3997;9184
67677;11688.4;5.23;2227;3503
67678;9315.75;4.16;15505;9824
67679;3947.4;8.11;13004;10126
67680;3453.69;9.16;16541;2960
67681;9383.96;1.37;10572;593
67682;9450.43;7.47;8027;11748
67683;10489.93;4.75;14422;599
67684;6113.65;7.29;14799;7821
67685;8734.58;1.77;6812;10790
67686;4161.45;7.57;14924;11354
67687;7388.95;5.49;11066;9114
67688;6494.4;9.58;6576;9933
67689;5888.12;2.32;18927;8979
67690;11108.37;0.22;4040;2553
67691;6207.13;6.51;16612;755
67692;9768.76;7.72;17714;5113
67693;8828.83;9.58;3970;6157
67694;8220.66;5.80;18089;11461
67695;7491.24;9.74;19125;3350
67696;4132.81;1.66;15956;10744
67697;11696.47;1.85;15910;967
67698;2957.26;6.10;4955;1428
67699;3082.66;4.81;15483;219
67700;9497.09;5.28;8958;11167
67701;2145.62;2.68;7903;4129
67702;1405.61;5.34;13077;2875
67703;4305.29;8.52;19714;7855
67704;4707.38;3.73;19433;5298
67705;3503.69;3.27;19240;6137
67706;9274.6;6.60;19226;8420
67707;4109.01;8.53;1193;5065
67708;9952.32;5.99;15117;11601
67709;10759.0;6.72;5219;8196
67710;11217.15;0.08;7033;10294
67711;363.38;8.79;18166;7335
67712;1568.85;4.23;1376;1797
67713;4849.98;1.14;12865;6055
67714;962.98;9.94;17812;1087
67715;1806.8;3.19;405;1435
67716;434.95;2.01;2582;1627
67717;7338.03;4.42;14226;737
67718;10379.89;6.52;18585;592
67719;5170.16;4.19;1864;7168
67720;4012.3;6.87;10165;140
67721;10210.59;2.76;11007;11474
67722;649.58;4.86;5751;2453
67723;829.78;2.83;10520;6560
67724;9535.39;8.23;17509;9887
67725;10772.04;0.88;11973;11497
67726;10171.42;8.90;2;539
67727;9693.72;8.67;1447;7334
67728;3612.55;8.37;5594;5706
67729;104.9;5.58;9248;5720
67730;3198.73;3.47;8393;131
67731;9250.61;3.95;13095;6117
67732;11766.1;4.06;216;5569
67733;3398.58;2.71;18038;1158
67734;7857.91;6.42;12290;6721
67735;11824.69;8.96;16323;2089
67736;1686.75;1.82;6264;4305
67737;2457.24;7.47;11635;8820
67738;10507.66;5.01;4403;1597
67739;8110.26;1.73;2171;8993
67740;1933.61;3.11;19557;1230
67741;4684.87;1.18;8062;5461
67742;6051.78;9.66;13050;3954
67743;3123.56;2.41;12422;215
67744;2106.18;6.83;11977;2141
67745;6543.45;2.38;2805;3659
67746;9168.66;6.14;17043;8418
67747;9110.4;1.92;3086;11689
67748;8860.05;7.45;15486;1792
67749;7911.47;7.28;8987;2217
67750;10015.04;7.30;2723;4248
67751;2606.73;3.78;10778;7832
67752;11107.13;1.01;7874;3692
67753;3942.78;7.60;16258;4760
67754;2124.05;6.53;14705;8860
67755;1704.43;0.11;9603;2896
67756;10954.31;8.58;8121;10697
67757;2480.42;5.47;13967;1284
67758;10449.11;7.28;17253;8073
67759;8075.52;8.24;17313;9996
67760;4428.57;3.88;7696;7850
67761;8271.58;6.31;3556;4847
67762;6461.9;5.83;14971;1773
67763;4953.38;4.46;7693;10778
67764;559.41;7.70;14058;1940
67765;6051.14;9.55;1779;3479
67766;10648.1;6.85;3050;5080
67767;4439.63;2.49;1673;10356
67768;10157.54;2.04;17245;11811
67769;5049.44;0.17;3076;6796
67770;456.22;1.09;19730;3778
67771;6556.12;5.95;3288;5727
67772;3186.4;7.27;12617;1871
67773;6616.03;9.24;17215;11122
67774;286.22;9.33;6878;2121
67775;6574.73;0.88;17979;9944
67776;6710.12;6.61;18320;10429
67777;10511.73;5.00;7645;3183
67778;4079.2;2.71;18950;4371
67779;3227.31;8.28;3418;1798
67780;8960.85;0.54;5989;139
67781;11450.2;0.65;989;746
67782;1921.34;9.11;457;1732
67783;3190.47;6.92;18313;8103
67784;976.59;8.33;11574;10977
67785;4674.11;1.77;1472;4670
67786;10271.03;9.17;13324;4847
67787;4396.03;9.48;15484;10058
67788;11592.9;3.11;17300;5644
67789;1278.25;9.98;13127;5462
67790;3948.26;3.80;16521;4700
67791;6295.38;6.22;3330;3745
67792;4809.96;7.59;5181;9896
67793;2971.5;5.67;13906;3995
67794;4150.22;1.26;6636;10901
67795;8672.5;6.63;17415;1423
67796;6948.45;9.16;544;9785
67797;5440.8;5.31;10493;6891
67798;5174.9;5.20;2919;454
67799;6872.62;9.71;12734;5555
67800;10707.64;8.07;6513;4068
67801;1226.55;4.78;12104;3854
67802;11865.74;8.31;7450;3530
67803;902.61;2.45;2088;2810
67804;2096.63;3.03;13552;11859
67805;6013.44;5.56;16182;3252
67806;3458.82;6.14;11686;1944
67807;11094.39;7.75;8123;10194
67808;5212.11;1.26;17927;3500
67809;725.3;9.38;4332;4865
67810;9570.12;2.07;9801;4507
67811;9412.76;5.77;6926;4704
67812;574.93;5.00;17941;9246
67813;6530.78;0.53;13242;9275
67814;2245.76;7.75;11639;4608
67815;5097.18;1.18;5775;900
67816;9504.74;7.27;15657;4937
67817;4500.15;2.55;5771;6521
67818;5831.29;7.26;462;10064
67819;2431.83;1.47;10735;10354
67820;1363.67;6.92;15269;195
67821;4273.62;3.77;4219;2823
67822;2966.07;6.27;17853;725
67823;8792.03;5.65;8479;11120
67824;2588.2;7.22;18682;5033
67825;7404.25;0.32;2676;1290
67826;389.65;2.55;12237;7618
67827;9777.3;6.55;14344;11703
67828;9608.15;2.42;9808;5956
67829;5720.91;3.24;869;6031
67830;1582.33;4.99;17818;8764
67831;3958.0;4.81;7350;6823
67832;10517.69;6.61;6474;7128
67833;9371.85;7.68;19043;5733
67834;1080.16;1.16;17133;3960
67835;1686.42;7.65;11431;7046
67836;5705.67;7.01;6642;5384
67837;2236.89;7.75;1950;9919
67838;298.01;9.23;14423;9724
67839;10598.33;7.66;1398;5062
67840;2231.75;6.56;4719;10676
67841;4231.74;3.53;16490;9222
67842;11787.5;3.00;12403;10020
67843;4508.48;1.96;2131;4053
67844;7143.14;3.64;3235;7807
67845;10040.33;5.42;12179;3238
67846;4970.98;4.90;11209;3977
67847;5599.91;6.41;17951;5609
67848;11130.34;5.62;14574;5243
67849;4913.32;8.69;12002;901
67850;7820.47;9.06;13737;7996
67851;6283.61;5.54;8376;7456
67852;7593.99;5.65;17682;9978
67853;1202.11;5.93;5946;11098
67854;1852.94;1.18;12874;10362
67855;5755.34;6.46;6580;9912
67856;10888.45;5.55;4624;7372
67857;9323.19;3.25;13309;11878
67858;7121.66;0.38;9827;7118
67859;2542.73;0.89;19899;1087
67860;9657.76;0.39;7216;8085
67861;4552.96;6.30;17917;9871
67862;5875.51;6.74;6672;250
67863;966.74;9.79;9191;2608
67864;10363.84;9.97;18338;8725
67865;5118.41;7.07;12045;38
67866;8107.08;9.95;3366;7394
67867;2390.46;0.78;18283;4959
67868;284.22;9.41;8377;6147
67869;6157.15;1.25;7482;10102
67870;8808.75;1.59;9779;4485
67871;8039.49;5.33;1206;1289
67872;1054.99;5.52;17503;7578
67873;6579.64;1.40;4389;4947
67874;4764.13;2.85;16714;6833
67875;5361.2;7.64;3948;10261
67876;6837.05;7.10;394;7806
67877;2071.93;5.63;10477;6734
67878;1924.12;2.70;15289;1872
67879;5171.43;5.54;12892;5574
67880;11762.68;7.91;7054;5525
67881;9286.12;6.38;13369;7950
67882;1520.3;2.46;6118;6313
67883;5267.81;9.04;8414;10435
67884;2252.09;6.96;19020;10764
67885;10871.34;5.74;18221;3320
67886;2043.44;6.28;18344;8346
67887;2362.17;6.80;11938;126
67888;7842.09;8.15;18844;7517
67889;8650.29;7.99;6323;2047
67890;10185.18;9.01;11420;5416
67891;4716.28;6.38;1476;6355
67892;6311.79;6.71;4260;6603
67893;275.13;3.46;2036;904
67894;11700.56;6.54;11165;379
67895;1552.57;3.33;378;7951
67896;6076.12;6.39;6316;4546
67897;6773.08;6.06;8883;5111
67898;6229.88;1.86;1556;5136
67899;11182.0;8.58;19669;6445
67900;7049.34;0.40;10549;9415
67901;8500.15;4.03;18197;9059
67902;3099.63;2.05;11438;9769
67903;8581.62;4.88;5350;1462
67904;1038.97;8.34;19376;10094
67905;10397.92;3.25;17658;832
67906;10992.09;4.63;450;2619
67907;3341.8;6.96;13386;8313
67908;1048.75;1.16;19298;8952
67909;5448.12;2.65;3007;8404
67910;2193.59;5.92;15703;10827
67911;7501.54;5.32;2934;9634
67912;4856.47;4.90;17304;11314
67913;5046.79;3.37;19729;1937
67914;9704.14;4.61;6326;7374
67915;5397.82;4.04;14695;5075
67916;3808.32;8.26;4846;8361
67917;3128.88;1.80;10406;9006
67918;167.42;1.37;12150;10650
67919;6160.3;5.41;7179;9133
67920;8239.86;6.62;18707;3708
67921;2675.15;6.29;14184;3014
67922;4536.42;6.07;7944;11500
67923;1588.01;9.65;6142;8127
67924;6672.42;9.27;12092;4638
67925;10347.74;7.60;8184;3111
67926;2742.92;2.36;915;1434
67927;7235.45;2.88;2768;8354
67928;6615.17;8.60;13800;769
67929;797.25;1.38;11424;2145
67930;1113.99;1.02;10462;3499
67931;6530.3;8.94;19332;1616
67932;2190.16;3.57;8159;2271
67933;10627.19;1.36;8651;3237
67934;8322.61;2.38;4710;4200
67935;4154.69;6.38;3181;1712
67936;5435.9;5.59;12293;6216
67937;11553.67;6.33;18167;519
67938;8245.8;2.15;3403;1650
67939;3078.49;6.31;13328;12000
67940;4480.58;1.14;9315;8930
67941;5938.41;8.66;12741;3301
67942;6146.95;2.08;18049;10906
67943;7096.54;1.80;15775;5538
67944;2180.34;0.07;18793;2933
67945;1586.93;1.68;12089;4111
67946;8772.28;8.15;18901;287
67947;2606.52;0.36;4132;7311
67948;102.89;2.88;10915;4095
67949;9112.68;6.94;15368;6938
67950;1046.33;1.13;14777;8922
67951;6530.74;7.75;10366;6919
67952;6601.78;1.41;6841;5753
67953;11890.78;2.75;8688;328
67954;9120.51;1.97;19463;116
67955;8883.9;2.27;11168;7058
67956;5.58;6.95;8019;8578
67957;7520.91;6.88;1051;8309
67958;8105.41;7.24;7967;11610
67959;11351.03;7.00;7261;4404
67960;10574.16;4.36;9233;7727
67961;4336.5;5.69;12785;3350
67962;7066.89;3.86;14903;415
67963;9021.25;3.34;451;11097
67964;5737.53;2.90;6319;2357
67965;4375.88;6.28;14177;5055
67966;5439.23;7.40;10559;7916
67967;9964.69;5.61;5248;8997
67968;8255.75;2.54;17838;11317
67969;1373.17;4.24;17181;2363
67970;9643.9;4.81;6451;8781
67971;5729.98;8.15;1376;9187
67972;8286.62;8.00;10958;9882
67973;10200.54;2.37;10781;4429
67974;8576.42;8.45;11591;8598
67975;282.92;0.82;16666;11777
67976;10240.96;5.63;14509;3141
67977;4441.05;0.21;8297;5079
67978;219.8;2.71;8410;8094
67979;9694.47;2.50;11722;7887
67980;10669.29;6.15;10752;7805
67981;5779.14;0.93;15798;3675
67982;3265.69;1.66;17582;6931
67983;10919.04;0.96;4359;4591
67984;5910.14;4.71;7237;1484
67985;5778.13;0.74;32;11650
67986;2429.14;8.50;2922;3485
67987;7383.01;0.54;17621;988
67988;9389.78;6.83;17724;8621
67989;9.45;0.56;7910;4532
67990;5750.04;2.79;8350;155
67991;6135.76;1.11;14044;7569
67992;1811.44;5.09;3778;1798
67993;710.45;4.55;15158;521
67994;2253.83;9.46;18289;402
67995;688.3;2.31;230;3088
67996;5988.63;7.24;15027;6508
67997;3626.03;6.68;17549;6544
67998;704.64;5.93;18720;10308
67999;9037.6;5.35;17636;264
68000;6916.24;7.53;7770;8374
68001;6498.85;6.74;10465;9619
68002;10999.01;9.64;14841;9060
68003;2810.44;2.25;11646;1802
68004;7826.87;3.86;4624;3650
68005;3097.68;2.51;4534;4013
68006;857.74;2.95;13998;1837
68007;5568.06;5.04;17267;3625
68008;9258.3;6.78;5522;5005
68009;5914.94;5.25;10936;10630
68010;11569.68;1.62;16775;1851
68011;2994.84;5.59;5022;2192
68012;10922.86;4.73;3196;5505
68013;363.93;3.87;18460;10794
68014;6279.33;8.24;10479;439
68015;11465.91;8.54;13765;6008
68016;2657.71;7.61;4968;11530
68017;10569.36;5.47;2561;3444
68018;6363.88;1.49;9010;3
68019;7657.06;8.98;16600;1482
68020;1535.07;9.16;15536;5483
68021;9762.92;6.59;607;4154
68022;128.71;4.95;52;5536
68023;2955.54;1.42;11061;1751
68024;9571.19;7.36;14110;7773
68025;2258.33;6.46;6567;5875
68026;3009.31;8.58;11325;7474
68027;778.19;4.27;5902;7468
68028;1617.0;8.24;6704;1798
68029;2000.58;6.15;15936;11113
68030;3007.84;3.54;5273;9986
68031;6617.34;6.86;15394;2755
68032;9179.25;3.36;2296;8707
68033;3228.03;9.36;13142;7894
68034;4659.74;3.89;155;10005
68035;7206.79;8.52;16335;4277
68036;9009.68;1.62;1756;1397
68037;6854.95;4.42;58;6465
68038;7618.53;6.08;6182;10945
68039;6649.53;4.97;18501;8764
68040;2917.49;6.91;11550;3321
68041;11238.19;1.69;13618;8861
68042;4333.18;9.39;9578;9800
68043;3375.42;4.63;7216;9789
68044;6211.93;5.45;17603;1097
68045;5199.15;8.96;19662;8948
68046;6270.97;5.36;8308;9066
68047;4150.76;5.30;11545;8863
68048;3669.12;2.97;4217;191
68049;4163.3;4.47;11440;2309
68050;2240.14;8.10;4047;3704
68051;3400.5;6.93;19672;10744
68052;7534.11;7.47;6813;10595
68053;65.65;6.67;18859;142
68054;8953.27;7.25;15924;8983
68055;230.18;2.80;6791;9210
68056;6107.05;5.56;9298;488
68057;9992.01;4.40;14411;10402
